#    row  column               value [au]
      36      51   1.0587754157496911E-15
      37      51   1.8437201367798949E-15
      38      51  -2.2937256591733967E-15
      40      51  -1.9064625439451622E-15
      41      51  -7.8869219491536803E-06
      42      51   6.9336133594676086E-01
      43      51  -1.5688414644565357E-02
      44      51  -5.2612311444697872E-15
      47      51  -1.0281645588557052E-01
      50      51  -5.0916329313817430E-04
      51      51  -1.2866802355088454E-15
      57      51  -1.8884849384283415E-15
      58      51  -1.7067422888898134E-15
      61      51   8.5099676815395786E-01
      62      51  -7.7660324079782354E-03
      63      51   6.0854390598780941E-15
      64      51  -8.8155943881308724E-03
      66      51  -1.7999391138353088E-03
      68      51  -1.2671441266820303E-15
      69      51  -1.8064190278254430E-15
      72      51   1.3231010917400616E-15
      75      51  -4.1999837607275079E-03
      76      51  -6.5513870392738675E-04
      81      51  -4.3364886903754004E-05
      82      51  -7.6444106147092348E-03
      88      51  -6.2192384319105780E-02
      92      51   7.6819119707230747E-04
      94      51   1.4746044940380638E-05
      99      51  -2.6476103801720256E-05
     103      51   9.8114096627743651E-05
     110      51  -1.9295547416482372E-03
     111      51   7.1838644730744369E-04
     119      51  -5.0828508254504295E-05
     126      51  -6.1087573259948727E-05
     128      51  -2.5954408196737955E-03
     131      51  -2.0442798167830990E-04
     133      51   2.1714010347775073E-04
     139      51  -5.9456651530941206E-05
     142      51   5.8017601421739095E-05
     144      51   1.1795990478566661E-04
     145      51  -1.3324765570795670E-04
     148      51   2.1402075784174941E-04
     149      51  -1.6935191139074790E-04
       6      52  -1.4327414088265668E-04
       7      52  -1.5358726648827153E-03
      17      52  -5.5888658096322930E-02
      18      52   4.3813621202093948E-04
      25      52  -1.3681432906087854E-02
      27      52  -2.3974669654123931E-04
      29      52  -6.1535383608214617E-02
      30      52  -5.2855564448227796E-02
      31      52   3.9331022931510508E-15
      32      52   4.3607776598632525E-04
      34      52   1.0934370077974552E-15
      39      52   1.2016016642170036E-15
      40      52  -1.7760584231855020E-15
      41      52  -7.4921154499226600E-05
      42      52  -1.7680802041818249E-02
      43      52   5.0651285764406495E-01
      44      52  -2.7432312654943495E-15
      46      52  -1.0096189613438135E-15
      47      52   9.1012250436325551E-03
      49      52   1.0594102177016139E-15
      50      52  -8.5437679076971068E-04
      52      52  -2.2932426915672218E-15
      57      52   1.9274708587454698E-15
      59      52  -3.1240337232645002E-15
      61      52  -1.5989863580441629E-02
      62      52   7.1522911860997263E-01
      63      52   3.4378026949172401E-15
      64      52  -9.8590372313955038E-02
      66      52   6.8046922624405491E-04
      69      52  -1.2976220344804207E-15
      75      52  -1.7060706191039537E-02
      76      52  -1.1972578386764724E-02
      81      52  -8.1937067748958888E-04
      82      52  -6.8776666872171571E-02
      88      52   5.3975833811159392E-03
      92      52  -1.6693363955450386E-04
      94      52   1.7188420421045789E-04
      99      52  -2.1304781213452882E-04
     103      52  -7.8489620472625493E-04
     110      52   2.2779067012753770E-04
     111      52  -2.9536094536416124E-03
     119      52   2.3583071051938527E-05
     126      52   2.4903102953587872E-04
     128      52  -5.3622155370722157E-05
     131      52   1.5414053845399863E-04
     133      52   6.9113652853142099E-05
     139      52  -1.9481501785911844E-04
     142      52  -1.0164467125630344E-04
     144      52  -1.4480331141196024E-05
     145      52  -7.7292572472477400E-05
     148      52  -2.6244916603469543E-04
     149      52   1.6910917780030329E-04
       2      53  -8.7347617430982849E-05
       6      53   1.5806225753731862E-06
       7      53   2.4583909585040469E-06
      11      53  -3.7393735894734989E-04
      12      53  -3.9622084126139934E-03
      17      53  -1.1307821124959731E-05
      25      53  -6.4931245651586144E-04
      28      53   5.6371550034747667E-05
      29      53   2.1842610367849006E-06
      30      53  -4.0382252581452268E-05
      35      53   1.3893482539217801E-15
      38      53  -7.3741107345018098E-02
      40      53  -1.2688208993193073E-15
      41      53   6.1241188518325278E-05
      42      53  -8.7345071436309379E-15
      43      53  -5.3380610967620096E-15
      44      53   7.1556106460542871E-03
      45      53  -3.6421777610255886E-15
      46      53  -4.0835257084875830E-03
      47      53   8.8130143317941001E-01
      49      53   1.6487671861755468E-15
      50      53  -2.8781711790990122E-15
      53      53  -1.4675863725120906E-15
      58      53  -1.2123650734477757E-15
      59      53   8.1695836450723029E-04
      61      53  -9.3963089085161461E-02
      62      53   7.1234426703679615E-03
      63      53   1.0028827709203754E+00
      66      53  -2.0112821029523945E-03
      67      53   3.3819712345082815E-15
      68      53  -1.1881480893142080E-15
      69      53   1.5132463713355655E-15
      70      53  -2.0735632047598084E-15
      73      53  -1.3884582099550168E-15
      75      53   1.2041012714627303E-15
      78      53   6.4877726780893019E-03
      79      53  -8.3472837234519662E-02
      80      53  -1.4027270695846903E-15
      81      53   8.8761353243310985E-05
      84      53   3.1364406812397869E-02
      92      53  -5.5064191085551648E-02
      94      53   1.2634822540161421E-03
      99      53   5.1834460530550417E-03
     108      53  -7.8140396102262092E-04
     110      53  -8.1932599223096675E-03
     120      53  -2.4221077939731623E-02
     126      53  -5.2228516960276027E-04
     130      53  -1.1733688159156786E-02
     131      53  -1.1886801285474808E-02
     139      53   1.3174417813374495E-03
     144      53   1.6047175538815992E-02
     148      53   6.4162115801991229E-03
       2      54   6.2783498502689227E-05
       4      54  -6.3348440023434510E-03
      11      54  -2.8214970860522938E-03
      12      54  -3.2765924847962379E-03
      16      54  -5.6955610987235554E-03
      21      54  -2.5481698793971778E-03
      25      54  -1.2392677095732856E-15
      28      54   1.1794023651574729E-02
      35      54  -1.5782702851049917E-15
      38      54   5.1303956840668422E-02
      40      54   1.6011966688758642E-15
      41      54   2.0398019812375032E-15
      42      54   3.8425647634296278E-15
      43      54   4.6737675708339828E-15
      44      54   8.9975643812809236E-01
      45      54  -7.8276423004669267E-15
      46      54  -4.3157738161298725E-01
      47      54  -1.3404042011940711E-14
      48      54  -1.6025145182462139E-01
      58      54  -3.1570157329316328E-01
      59      54   6.2844586559803364E-02
      63      54   2.0104204189561287E-02
      70      54   9.5854636138007865E-01
      78      54  -9.8625856949709524E-03
      79      54   1.3574741171795366E-02
      84      54   3.1700767415101870E-03
     108      54  -7.5655484391317033E-03
     120      54   6.1414378866699150E-03
     130      54  -9.3561596916826431E-02
      18      55  -5.6996231796974384E-02
      27      55  -1.7643918495210379E-03
      32      55  -4.0353975121393628E-04
      42      55  -8.7483889424159553E-03
      43      55  -9.9753482881645122E-02
      47      55  -1.2247684364647696E-15
      49      55   1.7830774054422940E-15
      50      55   1.0290993888105551E-02
      56      55  -1.5116114611614828E-01
      57      55   1.0718106549732153E-15
      64      55   5.1369350681708958E-01
      67      55   1.5347801887706828E-15
      71      55  -3.9268293753527331E-04
      75      55  -1.0002979936224404E-03
      76      55  -5.9737588539361857E-03
      82      55   1.0759072814390954E-04
      86      55  -6.6395677772459499E-02
      88      55  -2.6047646370551804E-06
      91      55   6.3019801942563866E-03
      97      55  -3.0569998384186300E-04
     103      55  -4.6441712100589932E-05
     106      55  -2.4222769259387602E-04
     111      55   2.4744749669184266E-06
     116      55  -2.1498585149247623E-03
     119      55   4.9687871839475753E-06
     127      55  -2.9804156187645555E-05
     128      55   1.4287751599708123E-08
     132      55  -1.9869580030501351E-04
     133      55  -1.4872348907075912E-07
     141      55   4.1919613744832803E-06
     142      55   2.0989862915212936E-07
     145      55  -5.5779710839252719E-08
     149      55   2.9719378538348897E-08
      20      56  -5.7008410915928120E-02
      36      56  -2.9176274425907496E-06
      55      56  -1.5116114611614831E-01
      65      56   4.7774062237926818E-01
      66      56  -2.0680745361945102E-15
      67      56  -5.7643748117104775E-03
      73      56  -2.1726271291615086E-03
      80      56   3.8748765381094800E-06
      87      56  -6.6088997958275358E-02
      95      56  -2.4841373859594739E-05
      96      56   2.9962257740837094E-04
     100      56  -3.4969208161691229E-06
     104      56   1.5322649359968165E-03
     109      56  -4.8154439918805031E-05
     117      56  -1.8357235448631941E-03
     118      56  -7.6988724402878073E-08
     122      56   3.4374641607740904E-04
     125      56  -2.2167452798593021E-07
     134      56  -1.5256416445452365E-04
     135      56  -6.1850385601996779E-08
     138      56  -7.2867522368713729E-09
     146      56  -4.6188471394656257E-09
       6      57  -1.0496147273375059E-03
       7      57   4.2283384089852557E-04
      17      57   4.4204462980254461E-03
      18      57  -4.5647046254445951E-05
      25      57  -6.5466249346361430E-02
      27      57   1.4177257096797956E-05
      29      57  -3.7781767438356109E-02
      30      57  -3.3102936936767108E-02
      31      57   2.4649336850076398E-15
      32      57   9.8767788926521090E-04
      41      57   6.0264025828313898E-05
      42      57  -2.2259138370089812E-03
      43      57   5.3202025639030896E-04
      47      57  -6.2857828521585004E-04
      50      57   5.0396825814276092E-01
      51      57  -1.8884849384283415E-15
      52      57   1.9274708587454698E-15
      55      57   1.0718106549732149E-15
      57      57  -1.7638685266136438E-15
      61      57  -6.5798829844021891E-04
      62      57  -1.2428759614930473E-03
      63      57   3.3165165922173795E-15
      64      57   1.0069484745832594E-02
      66      57   7.1281576288332338E-01
      67      57  -2.7202317738173379E-13
      68      57  -4.8336628136687783E-15
      69      57   1.8396594324978315E-15
      75      57  -8.2662595357261462E-02
      76      57   1.3650976570771823E-02
      81      57   1.7986693457930043E-05
      82      57  -6.1434292798201895E-02
      88      57  -5.6711821738398968E-03
      92      57  -3.7388309500560168E-04
      94      57   4.0011484079251246E-05
      99      57  -2.2889288757848525E-04
     103      57  -4.8135463182476957E-03
     110      57   1.5214157337267641E-04
     111      57   1.1617203512236903E-03
     119      57  -7.6455748729443518E-04
     126      57   1.3259731382554357E-04
     128      57   1.3670145624966595E-04
     131      57   1.8841897441803585E-04
     133      57   5.9960304197921581E-05
